Lesson	Type	No	Name	Sentences_Kor	Sentences_Phon	Sentences_Viet	FileAudio	FileImage
Lesson10	Vocabulary	2.12	Exam	샤워하다	Sha-uô-ha-đa	Tắm vòi sen	https://luandai123.github.io/Korean_Beginner/L10Vo2.12.mp3	https://luandai123.github.io/Korean_Beginner/L10Vo2.12.png
Lesson10	Vocabulary	2.12.ex	Exam	아침에 샤워를 해요.	A-chim-ê sha-uô-rưl hê-yô.	Buổi sáng tôi tắm vòi sen.	https://luandai123.github.io/Korean_Beginner/L10Vo2.12.ex.mp3	
Lesson10	Vocabulary	2.12.tip	Def			[MẸO] 샤워 = shower (phiên âm). Nghe "sha-uô" là nghĩ ngay đến shower!		
Lesson10	Grammar	1	Struc	시간 — Cách đọc giờ (시, 분, 반, 쯤)				
Lesson10	Grammar	1	Def			Tiếng Hàn dùng số đếm thuần Hàn cho GIỜ (시) và số Hán-Hàn cho PHÚT (분). Đây là điểm quan trọng nhất khi đọc giờ!		
Lesson10	Grammar	1	Form			[Giờ] 한/두/세/네/다섯... + 시 | [Phút] 일/이/삼/사/오... + 분 | [Nửa] 반 | [Khoảng] 쯤		
Lesson10	Grammar	1	Usa			한 시 = 1 giờ | 두 시 = 2 giờ | 열두 시 = 12 giờ | 세 시 이십 분 = 3:20 | 열 시 삼십 분 = 열 시 반 = 10:30		
Lesson10	Grammar	1.1	Exam	지금 몇 시예요?	Chi-gưm myơt si-yê-yô?	Bây giờ là mấy giờ?	https://luandai123.github.io/Korean_Beginner/L10Gr1.1.mp3	
Lesson10	Grammar	1.2	Exam	세 시 이십 분이에요.	Sê si i-ship bun-i-ê-yô.	Bây giờ là 3 giờ 20 phút.	https://luandai123.github.io/Korean_Beginner/L10Gr1.2.mp3	
Lesson10	Grammar	1.3	Exam	두 시예요.	Tu si-yê-yô.	Bây giờ là 2 giờ.	https://luandai123.github.io/Korean_Beginner/L10Gr1.3.mp3	
Lesson10	Grammar	1.4	Exam	다섯 시 십오 분이에요.	Ta-sơt si ship-o bun-i-ê-yô.	Bây giờ là 5 giờ 15 phút.	https://luandai123.github.io/Korean_Beginner/L10Gr1.4.mp3	
Lesson10	Grammar	1.5	Exam	열 시 삼십 분이에요. = 열 시 반이에요.	Yơl si sam-ship bun-i-ê-yô. = Yơl si ban-i-ê-yô.	10 giờ 30 phút = 10 giờ rưỡi.	https://luandai123.github.io/Korean_Beginner/L10Gr1.5.mp3	
Lesson10	Grammar	1.6	Exam	몇 시에 점심을 먹어요?	Myơt si-ê chơm-shim-ưl mơ-gơ-yô?	Mấy giờ bạn ăn trưa?	https://luandai123.github.io/Korean_Beginner/L10Gr1.6.mp3	
Lesson10	Grammar	1.7	Exam	한 시쯤에 먹어요.	Han si-jjưm-ê mơ-gơ-yô.	Tôi ăn khoảng 1 giờ.	https://luandai123.github.io/Korean_Beginner/L10Gr1.7.mp3	
Lesson10	Grammar	2	Struc	N부터 N까지 — Từ... đến...				
Lesson10	Grammar	2	Def			부터 = từ (điểm bắt đầu thời gian/không gian), 까지 = đến (điểm kết thúc). Luôn dùng cặp với nhau.		
Lesson10	Grammar	2	Form			N(thời gian/địa điểm) + 부터 + N(thời gian/địa điểm) + 까지 + Động từ		
Lesson10	Grammar	2	Usa			Dùng cho cả thời gian (9시부터 1시까지) và địa điểm (서울부터 부산까지). Rất thường gặp khi nói lịch trình!		
Lesson10	Grammar	2.1	Exam	몇 시까지 한국어를 배워요?	Myơt si-kka-ji han-gu-gơ-rưl bê-uô-yô?	Bạn học tiếng Hàn đến mấy giờ?	https://luandai123.github.io/Korean_Beginner/L10Gr2.1.mp3	
Lesson10	Grammar	2.2	Exam	아홉 시부터 한 시까지 배워요.	A-hop si-bu-thơ han si-kka-ji bê-uô-yô.	Tôi học từ 9 giờ đến 1 giờ.	https://luandai123.github.io/Korean_Beginner/L10Gr2.2.mp3	
Lesson10	Grammar	2.3	Exam	두 시부터 네 시까지 영화를 봤어요.	Tu si-bu-thơ nê si-kka-ji yơng-hua-rưl bua-ssơ-yô.	Tôi xem phim từ 2 giờ đến 4 giờ.	https://luandai123.github.io/Korean_Beginner/L10Gr2.3.mp3	
Lesson10	Grammar	2.4	Exam	월요일부터 금요일까지 한국어 수업이 있어요.	Uôl-yô-il-bu-thơ kưm-yô-il-kka-ji han-gu-gơ su-ơp-i it-sơ-yô.	Từ thứ Hai đến thứ Sáu có lớp học tiếng Hàn.	https://luandai123.github.io/Korean_Beginner/L10Gr2.4.mp3	
Lesson10	Grammar	2.5	Exam	8월 12일부터 31일까지 방학이에요.	Phal-uôl ship-i-il-bu-thơ sam-ship-il-il-kka-ji bang-hak-i-ê-yô.	Từ ngày 12 đến 31 tháng 8 là kỳ nghỉ.	https://luandai123.github.io/Korean_Beginner/L10Gr2.5.mp3	
Lesson10	Grammar	3	Struc	V-아서/어서 — Làm A rồi (sau đó) làm B				
Lesson10	Grammar	3	Def			Nối hai động từ: hành động trước dẫn đến hoặc tiếp theo hành động sau. Không thể đổi ngôi hay thì ở vế đầu.		
Lesson10	Grammar	3	Form			Nguyên âm ㅏ/ㅗ + 아서 | 하다 → 해서 | Nguyên âm khác + 어서. Vế đầu KHÔNG chia thì!		
Lesson10	Grammar	3	Usa			인사동에 가서 차를 마셨어요 = Đến Insadong rồi uống trà. Thứ tự hành động quan trọng, không đảo được!		
Lesson10	Grammar	3.1	Exam	어제 뭐 했어요?	Ơ-jê muô hê-ssơ-yô?	Hôm qua bạn làm gì?	https://luandai123.github.io/Korean_Beginner/L10Gr3.1.mp3	
Lesson10	Grammar	3.2	Exam	인사동에 가서 차를 마셨어요.	In-sa-đong-ê ka-sơ cha-rưl ma-syơ-ssơ-yô.	Tôi đến Insadong rồi uống trà.	https://luandai123.github.io/Korean_Beginner/L10Gr3.2.mp3	
Lesson10	Grammar	3.3	Exam	친구를 만나서 같이 영화를 봤어요.	Chin-gu-rưl man-na-sơ ka-chi yơng-hua-rưl bua-ssơ-yô.	Tôi gặp bạn rồi cùng nhau xem phim.	https://luandai123.github.io/Korean_Beginner/L10Gr3.3.mp3	
Lesson10	Grammar	3.4	Exam	케이크를 만들어서 동생하고 먹었어요.	Khê-i-khư-rưl man-dưl-ơ-sơ đong-seng-ha-go mơ-gơ-ssơ-yô.	Tôi làm bánh rồi ăn cùng em.	https://luandai123.github.io/Korean_Beginner/L10Gr3.4.mp3	
Lesson10	Grammar	4	Struc	V-(으)ㄹ 거예요 — Sẽ / Dự định (tương lai)				
Lesson10	Grammar	4	Def			Diễn đạt kế hoạch hoặc ý định trong tương lai. Tương đương "will / going to" trong tiếng Anh.		
Lesson10	Grammar	4	Form			Đuôi âm tiết không có phụ âm cuối (받침 ×) + -ㄹ 거예요 | Có phụ âm cuối (받침 ○) + -을 거예요		
Lesson10	Grammar	4	Usa			오늘 저녁에 친구를 만날 거예요 = Tối nay tôi sẽ gặp bạn. Rất phổ biến khi nói về kế hoạch cuối tuần!		
Lesson10	Grammar	4.1	Exam	주말에 뭐 할 거예요?	Chu-ma-rê muô hal kơ-yê-yô?	Cuối tuần bạn sẽ làm gì?	https://luandai123.github.io/Korean_Beginner/L10Gr4.1.mp3	
Lesson10	Grammar	4.2	Exam	친구하고 같이 영화를 볼 거예요.	Chin-gu-ha-go ka-chi yơng-hua-rưl pol kơ-yê-yô.	Tôi sẽ xem phim cùng bạn bè.	https://luandai123.github.io/Korean_Beginner/L10Gr4.2.mp3	
Lesson10	Grammar	4.3	Exam	오늘 저녁에 친구를 만날 거예요.	O-nưl chơ-nyơk-ê chin-gu-rưl man-nal kơ-yê-yô.	Tối nay tôi sẽ gặp bạn.	https://luandai123.github.io/Korean_Beginner/L10Gr4.3.mp3	
Lesson10	Grammar	4.4	Exam	밥 먹었어요? — 아니요, 조금 후에 먹을 거예요.	Bap mơ-gơ-ssơ-yô? — A-ni-yô, cho-gưm hu-ê mơ-gưl kơ-yê-yô.	Ăn cơm chưa? — Chưa, tôi sẽ ăn một lúc nữa.	https://luandai123.github.io/Korean_Beginner/L10Gr4.4.mp3	
Lesson10	Grammar	4.5	Exam	오늘부터 매일 한국 뉴스를 들을 거예요.	O-nưl-bu-thơ mê-il han-guk nyu-sư-rưl dư-rưl kơ-yê-yô.	Từ hôm nay tôi sẽ nghe tin tức Hàn Quốc mỗi ngày.	https://luandai123.github.io/Korean_Beginner/L10Gr4.5.mp3	
Lesson10	Speaking	1	Struc	Đặt lịch hẹn (약속 시간 정하기)			https://luandai123.github.io/Korean_Beginner/L10Sp1.mp3	
Lesson10	Speaking	1.1	Exam	지연: 우리 내일 영화 볼까요?	Chi-yơn: U-ri nê-il yơng-hua pol-kka-yô?	Ji-yeon: Ngày mai chúng ta xem phim nhé?	https://luandai123.github.io/Korean_Beginner/L10Sp1.1.mp3	
Lesson10	Speaking	1.2	Exam	마리코: 좋아요. 그런데 내일 오전에는 한국어 수업이 있어요.	Ma-ri-kho: Cho-a-yô. Kư-rơn-dê nê-il o-jơn-ê-nưn han-gu-gơ su-ơp-i it-sơ-yô.	Mariko: Được ạ. Nhưng ngày mai buổi sáng tôi có lớp học tiếng Hàn.	https://luandai123.github.io/Korean_Beginner/L10Sp1.2.mp3	
Lesson10	Speaking	1.3	Exam	지연: 몇 시까지 수업을 해요?	Chi-yơn: Myơt si-kka-ji su-ơp-ưl hê-yô?	Ji-yeon: Lớp học đến mấy giờ?	https://luandai123.github.io/Korean_Beginner/L10Sp1.3.mp3	
Lesson10	Speaking	1.4	Exam	마리코: 9시부터 1시까지 해요.	Ma-ri-kho: A-hop si-bu-thơ han si-kka-ji hê-yô.	Mariko: Từ 9 giờ đến 1 giờ.	https://luandai123.github.io/Korean_Beginner/L10Sp1.4.mp3	
Lesson10	Speaking	1.5	Exam	지연: 그럼 우리 몇 시에 만날까요?	Chi-yơn: Kư-rơm u-ri myơt si-ê man-nal-kka-yô?	Ji-yeon: Vậy chúng ta gặp nhau lúc mấy giờ?	https://luandai123.github.io/Korean_Beginner/L10Sp1.5.mp3	
Lesson10	Speaking	1.6	Exam	마리코: 1시 반쯤에 극장 앞에서 만나요.	Ma-ri-kho: Han si ban-jjưm-ê kưk-jang a-phê-sơ man-na-yô.	Mariko: Khoảng 1 giờ rưỡi gặp nhau trước rạp chiếu phim nhé.	https://luandai123.github.io/Korean_Beginner/L10Sp1.6.mp3	
Lesson10	Speaking	1.7	Exam	지연: 네. 밥도 같이 먹을까요?	Chi-yơn: Nê. Bap-đo ka-chi mơ-gưl-kka-yô?	Ji-yeon: Vâng. Chúng ta ăn cơm cùng nhau luôn nhé?	https://luandai123.github.io/Korean_Beginner/L10Sp1.7.mp3	
Lesson10	Speaking	1.8	Exam	마리코: 그래요. 같이 밥 먹고 영화 봐요.	Ma-ri-kho: Kư-rê-yô. Ka-chi bap mơk-go yơng-hua bua-yô.	Mariko: Được thôi. Cùng ăn cơm rồi xem phim.	https://luandai123.github.io/Korean_Beginner/L10Sp1.8.mp3	
Lesson10	Speaking	2	Struc	Nói về kế hoạch cuối tuần (주말 계획 이야기하기)			https://luandai123.github.io/Korean_Beginner/L10Sp2.mp3	
Lesson10	Speaking	2.1	Exam	스티브: 줄리앙 씨, 주말 잘 보냈어요?	Sư-thi-bư: Jul-li-ang ssi, chu-mal chal bo-nê-ssơ-yô?	Steven: Julien, cuối tuần vui không?	https://luandai123.github.io/Korean_Beginner/L10Sp2.1.mp3	
Lesson10	Speaking	2.2	Exam	줄리앙: 네. 스티브 씨도 주말 잘 보냈어요? 주말에 뭐 했어요?	Jul-li-ang: Nê. Sư-thi-bư ssi-đo chu-mal chal bo-nê-ssơ-yô? Chu-ma-rê muô hê-ssơ-yô?	Julien: Vâng. Steven cuối tuần có vui không? Cuối tuần anh làm gì?	https://luandai123.github.io/Korean_Beginner/L10Sp2.2.mp3	
Lesson10	Speaking	2.3	Exam	스티브: 유진 씨하고 같이 인사동에 가서 차를 마셨어요.	Sư-thi-bư: Yu-jin ssi-ha-go ka-chi In-sa-đong-ê ka-sơ cha-rưl ma-syơ-ssơ-yô.	Steven: Tôi đến Insadong cùng Yujin rồi uống trà.	https://luandai123.github.io/Korean_Beginner/L10Sp2.3.mp3	
Lesson10	Speaking	2.4	Exam	줄리앙: 아, 데이트했어요? 오늘도 유진 씨를 만나요?	Jul-li-ang: A, đê-i-thư-hê-ssơ-yô? O-nưl-đo Yu-jin ssi-rưl man-na-yô?	Julien: Ồ, hẹn hò à? Hôm nay cũng gặp Yujin không?	https://luandai123.github.io/Korean_Beginner/L10Sp2.4.mp3	
Lesson10	Speaking	2.5	Exam	스티브: 아니요. 오늘은 정우 씨를 만나서 박물관에 갈 거예요.	Sư-thi-bư: A-ni-yô. O-nưl-ưn Chơng-u ssi-rưl man-na-sơ bang-mul-gwan-ê kal kơ-yê-yô.	Steven: Không. Hôm nay tôi sẽ gặp Jeong-u rồi đến bảo tàng.	https://luandai123.github.io/Korean_Beginner/L10Sp2.5.mp3	
Lesson10	Speaking	2.6	Exam	스티브: 줄리앙 씨는 오후에 뭐 할 거예요?	Sư-thi-bư: Jul-li-ang ssi-nưn o-hu-ê muô hal kơ-yê-yô?	Steven: Julien chiều nay sẽ làm gì?	https://luandai123.github.io/Korean_Beginner/L10Sp2.6.mp3	
Lesson10	Speaking	2.7	Exam	줄리앙: 저는 도서관에 가서 공부할 거예요.	Jul-li-ang: Chơ-nưn đo-sơ-gwan-ê ka-sơ kong-bu-hal kơ-yê-yô.	Julien: Tôi sẽ đến thư viện rồi học bài.	https://luandai123.github.io/Korean_Beginner/L10Sp2.7.mp3	
Lesson11	Subject	0	Subj	감기에 걸렸어요 (Tôi bị cảm rồi)				
Lesson11	Vocabulary	1	Struc	Bộ phận cơ thể (신체)				
Lesson11	Vocabulary	1.1	Exam	머리	Mơ-ri	Đầu	https://luandai123.github.io/Korean_Beginner/L11Vo1.1.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.1.png
Lesson11	Vocabulary	1.1.ex	Exam	머리가 아파요.	Mơ-ri-ga a-pha-yô.	Tôi bị đau đầu.	https://luandai123.github.io/Korean_Beginner/L11Vo1.1.ex.mp3	
Lesson11	Vocabulary	1.1.tip	Def			[MẸO] "머리" — hình dung "mờ rì rì" vì đau đầu không nghĩ được gì!		
Lesson11	Vocabulary	1.2	Exam	목	Mok	Cổ họng / Cổ	https://luandai123.github.io/Korean_Beginner/L11Vo1.2.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.2.png
Lesson11	Vocabulary	1.2.ex	Exam	목이 아파요.	Mo-gi a-pha-yô.	Tôi bị đau cổ họng.	https://luandai123.github.io/Korean_Beginner/L11Vo1.2.ex.mp3	
Lesson11	Vocabulary	1.2.tip	Def			[MẸO] "목" — nghe như "mốc" → cổ họng bị mốc vì viêm họng!		
Lesson11	Vocabulary	1.3	Exam	어깨	Ơ-kkê	Vai	https://luandai123.github.io/Korean_Beginner/L11Vo1.3.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.3.png
Lesson11	Vocabulary	1.3.ex	Exam	어깨가 아파요.	Ơ-kkê-ga a-pha-yô.	Tôi bị đau vai.	https://luandai123.github.io/Korean_Beginner/L11Vo1.3.ex.mp3	
Lesson11	Vocabulary	1.3.tip	Def			[MẸO] "어깨" — hình dung "ơ khẽ" gõ nhẹ vào vai!		
Lesson11	Vocabulary	1.4	Exam	팔	Phal	Cánh tay	https://luandai123.github.io/Korean_Beginner/L11Vo1.4.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.4.png
Lesson11	Vocabulary	1.4.ex	Exam	팔이 아파요.	Pha-ri a-pha-yô.	Tôi bị đau tay.	https://luandai123.github.io/Korean_Beginner/L11Vo1.4.ex.mp3	
Lesson11	Vocabulary	1.4.tip	Def			[MẸO] "팔(八)" = bát = 8 → hai cánh tay có 8 ngón tay (mỗi tay 4)!		
Lesson11	Vocabulary	1.5	Exam	손	Son	Bàn tay	https://luandai123.github.io/Korean_Beginner/L11Vo1.5.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.5.png
Lesson11	Vocabulary	1.5.ex	Exam	손을 씻어요.	So-nưl ssi-sơ-yô.	Tôi rửa tay.	https://luandai123.github.io/Korean_Beginner/L11Vo1.5.ex.mp3	
Lesson11	Vocabulary	1.5.tip	Def			[MẸO] "손" — nghe như "xon" → bàn tay để "xon" tiền!		
Lesson11	Vocabulary	1.6	Exam	가슴	Ka-sưm	Ngực	https://luandai123.github.io/Korean_Beginner/L11Vo1.6.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.6.png
Lesson11	Vocabulary	1.6.ex	Exam	가슴이 아파요.	Ka-sư-mi a-pha-yô.	Tôi bị đau ngực.	https://luandai123.github.io/Korean_Beginner/L11Vo1.6.ex.mp3	
Lesson11	Vocabulary	1.6.tip	Def			[MẸO] "가슴" — cảm (감) xúc xuất phát từ 가슴 (trái tim/ngực)!		
Lesson11	Vocabulary	1.7	Exam	배	Pê	Bụng	https://luandai123.github.io/Korean_Beginner/L11Vo1.7.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.7.png
Lesson11	Vocabulary	1.7.ex	Exam	배가 아파요.	Pê-ga a-pha-yô.	Tôi bị đau bụng.	https://luandai123.github.io/Korean_Beginner/L11Vo1.7.ex.mp3	
Lesson11	Vocabulary	1.7.tip	Def			[MẸO] "배" cũng có nghĩa là con thuyền → bụng phình như thuyền khi no!		
Lesson11	Vocabulary	1.8	Exam	허리	Hơ-ri	Lưng / Eo	https://luandai123.github.io/Korean_Beginner/L11Vo1.8.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.8.png
Lesson11	Vocabulary	1.8.ex	Exam	허리가 아파요.	Hơ-ri-ga a-pha-yô.	Tôi bị đau lưng.	https://luandai123.github.io/Korean_Beginner/L11Vo1.8.ex.mp3	
Lesson11	Vocabulary	1.8.tip	Def			[MẸO] "허리" → nghe "hở eo" → đau eo là hở lưng ra gió!		
Lesson11	Vocabulary	1.9	Exam	다리	Ta-ri	Chân (cả chân)	https://luandai123.github.io/Korean_Beginner/L11Vo1.9.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.9.png
Lesson11	Vocabulary	1.9.ex	Exam	다리가 아파요.	Ta-ri-ga a-pha-yô.	Tôi bị đau chân.	https://luandai123.github.io/Korean_Beginner/L11Vo1.9.ex.mp3	
Lesson11	Vocabulary	1.9.tip	Def			[MẸO] "다리" cũng có nghĩa là "cái cầu" → chân như cái cầu nối cơ thể với mặt đất!		
Lesson11	Vocabulary	1.10	Exam	무릎	Mu-rưp	Đầu gối	https://luandai123.github.io/Korean_Beginner/L11Vo1.10.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.10.png
Lesson11	Vocabulary	1.10.ex	Exam	무릎이 아파요.	Mu-rư-bi a-pha-yô.	Tôi bị đau đầu gối.	https://luandai123.github.io/Korean_Beginner/L11Vo1.10.ex.mp3	
Lesson11	Vocabulary	1.10.tip	Def			[MẸO] "무릎" → nghe "mũ rộp" → đầu gối như cái mũ rộng ở chân!		
Lesson11	Vocabulary	1.11	Exam	발	Pal	Bàn chân	https://luandai123.github.io/Korean_Beginner/L11Vo1.11.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.11.png
Lesson11	Vocabulary	1.11.ex	Exam	발이 아파요.	Pa-ri a-pha-yô.	Tôi bị đau bàn chân.	https://luandai123.github.io/Korean_Beginner/L11Vo1.11.ex.mp3	
Lesson11	Vocabulary	1.11.tip	Def			[MẸO] "발" → nghe "bạt" → bàn chân dẹt như bạt trải dưới đất!		
Lesson11	Vocabulary	1.12	Exam	눈	Nun	Mắt	https://luandai123.github.io/Korean_Beginner/L11Vo1.12.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.12.png
Lesson11	Vocabulary	1.12.ex	Exam	눈이 아파요.	Nu-ni a-pha-yô.	Tôi bị đau mắt.	https://luandai123.github.io/Korean_Beginner/L11Vo1.12.ex.mp3	
Lesson11	Vocabulary	1.12.tip	Def			[MẸO] "눈" cũng có nghĩa là "tuyết" → tuyết rơi vào mắt!		
Lesson11	Vocabulary	1.13	Exam	코	Kho	Mũi	https://luandai123.github.io/Korean_Beginner/L11Vo1.13.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.13.png
Lesson11	Vocabulary	1.13.ex	Exam	코가 막혀요.	Kho-ga ma-khyơ-yô.	Mũi tôi bị nghẹt.	https://luandai123.github.io/Korean_Beginner/L11Vo1.13.ex.mp3	
Lesson11	Vocabulary	1.13.tip	Def			[MẸO] "코" → nghe "khô" → mũi khô khi bị cảm!		
Lesson11	Vocabulary	1.14	Exam	입	Ip	Miệng	https://luandai123.github.io/Korean_Beginner/L11Vo1.14.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.14.png
Lesson11	Vocabulary	1.14.ex	Exam	입이 아파요.	I-bi a-pha-yô.	Tôi bị đau miệng.	https://luandai123.github.io/Korean_Beginner/L11Vo1.14.ex.mp3	
Lesson11	Vocabulary	1.14.tip	Def			[MẸO] "입" → nghe "íp" → miệng íp lại khi bị đau!		
Lesson11	Vocabulary	1.15	Exam	귀	Kwi	Tai	https://luandai123.github.io/Korean_Beginner/L11Vo1.15.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo1.15.png
Lesson11	Vocabulary	1.15.ex	Exam	귀가 아파요.	Kwi-ga a-pha-yô.	Tôi bị đau tai.	https://luandai123.github.io/Korean_Beginner/L11Vo1.15.ex.mp3	
Lesson11	Vocabulary	1.15.tip	Def			[MẸO] "귀" → nghe "quý" → tai quý giá vì giúp nghe!		
Lesson11	Vocabulary	2	Struc	Triệu chứng bệnh (증상)				
Lesson11	Vocabulary	2.1	Exam	기침(을) 하다	Ki-chim(-ưl) ha-đa	Ho	https://luandai123.github.io/Korean_Beginner/L11Vo2.1.mp3	https://luandai123.github.io/Korean_Beginner/L11Vo2.1.png
Lesson11	Vocabulary	2.1.ex	Exam	기침을 많이 해요.	Ki-chi-mưl ma-ni hê-yô.	Tôi ho nhiều lắm.	https://luandai123.github.io/Korean_Beginner/L11Vo2.1.ex.mp3	
Lesson11	Vocabulary	2.1.tip	Def			[MẸO] "기침" → "ký chim" → tiếng ho nghe như chim hót!		
Lesson11	Vocabulary	2.2	Exam	목이 아프다	Mo-gi a-phư-đa	Đau cổ họng	https://luandai123.github.io/Korean_Beginner/L11Vo2.2.mp3	
Lesson11	Vocabulary	2.2.ex	Exam	목이 많이 아파요.	Mo-gi ma-ni a-pha-yô.	Cổ họng tôi đau lắm.	https://luandai123.github.io/Korean_Beginner/L11Vo2.2.ex.mp3	
Lesson11	Vocabulary	2.3	Exam	열이 나다	Yơl-i na-đa	Bị sốt	https://luandai123.github.io/Korean_Beginner/L11Vo2.3.mp3	
Lesson11	Vocabulary	2.3.ex	Exam	열이 나요.	Yơ-ri na-yô.	Tôi bị sốt.	https://luandai123.github.io/Korean_Beginner/L11Vo2.3.ex.mp3	
Lesson11	Vocabulary	2.3.tip	Def			[MẸO] "열(熱)" = nhiệt (Hán-Việt) → nóng = sốt. Nhớ ngay!		
Lesson11	Vocabulary	2.4	Exam	콧물이 나다	Khon-mu-ri na-đa	Chảy nước mũi	https://luandai123.github.io/Korean_Beginner/L11Vo2.4.mp3	
Lesson11	Vocabulary	2.4.ex	Exam	콧물이 많이 나요.	Khon-mu-ri ma-ni na-yô.	Nước mũi tôi chảy nhiều lắm.	https://luandai123.github.io/Korean_Beginner/L11Vo2.4.ex.mp3	
Lesson11	Vocabulary	2.4.tip	Def			[MẸO] "콧물" = 코(mũi) + 물(nước) → nước mũi. Ghép chữ như tiếng Việt!		
Lesson11	Grammar	1	Struc	'ㅡ' 탈락 — Lược bỏ nguyên âm ㅡ				
Lesson11	Grammar	1	Def			Khi gốc động từ/tính từ kết thúc bằng ㅡ, nguyên âm này bị lược bỏ trước đuôi -아요/어요.		
Lesson11	Grammar	1	Form			아프다 → 아프 + 아요 → 아파요 | 예쁘다 → 예쁘 + 어요 → 예뻐요 | 바쁘다 → 바빠요		
Lesson11	Grammar	1	Usa			Quy tắc rất quan trọng vì nhiều tính từ mô tả cơ thể/cảm xúc đều có ㅡ.		
Lesson11	Grammar	1.1	Exam	어디가 아프세요?	Ơ-di-ga a-phư-sê-yô?	Bạn đau ở đâu vậy?	https://luandai123.github.io/Korean_Beginner/L11Gr1.1.mp3	
Lesson11	Grammar	1.2	Exam	목이 아파요.	Mo-gi a-pha-yô.	Tôi đau cổ họng.	https://luandai123.github.io/Korean_Beginner/L11Gr1.2.mp3	
Lesson11	Grammar	1.3	Exam	이번 주말에는 좀 바빠요.	I-bơn chu-ma-rê-nưn chom pa-ppa-yô.	Cuối tuần này tôi hơi bận.	https://luandai123.github.io/Korean_Beginner/L11Gr1.3.mp3	
Lesson11	Grammar	1.4	Exam	아키라 씨 여동생이 예뻐요.	A-khi-ra ssi yơ-đong-seng-i yê-ppơ-yô.	Em gái của Akira xinh đẹp lắm.	https://luandai123.github.io/Korean_Beginner/L11Gr1.4.mp3	
Lesson11	Grammar	2	Struc	V-지 마세요 — Đừng làm gì đó (cấm đoán/khuyên bảo)				
Lesson11	Grammar	2	Def			Gắn -지 마세요 vào gốc động từ để diễn đạt yêu cầu không làm một hành động nào đó.		
Lesson11	Grammar	2	Form			Gốc động từ + 지 마세요. VD: 피우다 → 피우지 마세요 | 기다리다 → 기다리지 마세요		
Lesson11	Grammar	2	Usa			Dùng trong biển báo, chỉ dẫn y tế, lời khuyên. Lịch sự hơn 하지 마!		
